"DESTINATION","COMMERCIAL.FLAG","CITY","REGION","COUNTRY","FLIGH.DIRECTION","FLIGHT.TYPE","DATE","DATE.YEAR","DATE.HALF.YEAR","DATE.YEAR.QUARTER","DATE.YEAR.MONTH","NBR.OF.PASSENGERS","CARGO.WEIGHT","NBR.OF.FLIGHTS","SEAT.CAPACITY","encoding"
"Krakkow","Commercial","Krakkó","","Poland","Outgoing","Scheduled",2007-08-01,2007,"2007H2","2007Q3","200708",542,0,22,1152,"UTF-8"
"Krakkow","Commercial","Krakkó","","Poland","Incoming","Scheduled",2007-07-01,2007,"2007H2","2007Q3","200707",699,0,24,1269,"UTF-8"
"Krakkow","Commercial","Krakkó","","Poland","Incoming","Non.Scheduled",2011-09-01,2011,"2011H2","2011Q3","201109",107,0,1,121,"UTF-8"
"Krakkow","Commercial","Krakkó","","Poland","Incoming","Non.Scheduled",2007-01-01,2007,"2007H1","2007Q1","200701",0,0,2,290,"UTF-8"
"Krakkow","Commercial","Krakkó","","Poland","Incoming","Non.Scheduled",2008-10-01,2008,"2008H2","2008Q4","200810",1,0,1,67,"UTF-8"
"Krakkow","Commercial","Krakkó","","Poland","Outgoing","Scheduled",2007-02-01,2007,"2007H1","2007Q1","200702",126,0,10,784,"UTF-8"
"Krakkow","Commercial","Krakkó","","Poland","Incoming","Scheduled",2007-02-01,2007,"2007H1","2007Q1","200702",203,0,10,784,"UTF-8"
"Krakkow","Commercial","Krakkó","","Poland","Incoming","Scheduled",2007-03-01,2007,"2007H1","2007Q1","200703",339,0,16,937,"UTF-8"
"Krakkow","Commercial","Krakkó","","Poland","Incoming","Non.Scheduled",2007-10-01,2007,"2007H2","2007Q4","200710",0,0,1,149,"UTF-8"
"Krakkow","Commercial","Krakkó","","Poland","Incoming","Non.Scheduled",2010-03-01,2010,"2010H1","2010Q1","201003",101,0,1,101,"UTF-8"
"Krakkow","Commercial","Krakkó","","Poland","Outgoing","Scheduled",2012-05-01,2012,"2012H1","2012Q2","201205",1359,0,14,2646,"UTF-8"
"Krakkow","Commercial","Krakkó","","Poland","Outgoing","Scheduled",2012-03-01,2012,"2012H1","2012Q1","201203",1211,0,14,2646,"UTF-8"
"Krakkow","Commercial","Krakkó","","Poland","Outgoing","Scheduled",2007-07-01,2007,"2007H2","2007Q3","200707",527,0,24,1269,"UTF-8"
"Krakkow","Commercial","Krakkó","","Poland","Outgoing","Scheduled",2007-01-01,2007,"2007H1","2007Q1","200701",172,0,18,1123,"UTF-8"
"Krakkow","Commercial","Krakkó","","Poland","Incoming","Scheduled",2012-03-01,2012,"2012H1","2012Q1","201203",1324,0,14,2646,"UTF-8"
"Krakkow","Commercial","Krakkó","","Poland","Incoming","Scheduled",2007-06-01,2007,"2007H1","2007Q2","200706",720,0,24,1433,"UTF-8"
"Krakkow","Commercial","Krakkó","","Poland","Incoming","Non.Scheduled",2008-05-01,2008,"2008H1","2008Q2","200805",0,0,1,145,"UTF-8"
"Krakkow","Commercial","Krakkó","","Poland","Incoming","Non.Scheduled",2008-01-01,2008,"2008H1","2008Q1","200801",0,0,1,167,"UTF-8"
"Krakkow","Commercial","Krakkó","","Poland","Incoming","Non.Scheduled",2008-09-01,2008,"2008H2","2008Q3","200809",166,0,4,460,"UTF-8"
"Krakkow","Commercial","Krakkó","","Poland","Outgoing","Scheduled",2012-04-01,2012,"2012H1","2012Q2","201204",1147,0,12,2268,"UTF-8"
"Krakkow","Commercial","Krakkó","","Poland","Outgoing","Scheduled",2012-02-01,2012,"2012H1","2012Q1","201202",326,0,5,945,"UTF-8"
"Krakkow","Commercial","Krakkó","","Poland","Outgoing","Scheduled",2007-06-01,2007,"2007H1","2007Q2","200706",503,0,24,1433,"UTF-8"
"Krakkow","Commercial","Krakkó","","Poland","Incoming","Scheduled",2007-08-01,2007,"2007H2","2007Q3","200708",637,0,22,1152,"UTF-8"
"Krasnodar","Commercial","Krasznodar","Oroszország UR","Russia","Incoming","Non.Scheduled",2010-12-01,2010,"2010H2","2010Q4","201012",0,0,3,0,"UTF-8"
"Krasnodar","Commercial","Krasznodar","Oroszország UR","Russia","Incoming","Non.Scheduled",2010-06-01,2010,"2010H1","2010Q2","201006",0,0,2,0,"UTF-8"
"Kristiansand","Commercial","Kristiansand","","Norway","Outgoing","Non.Scheduled",2007-05-01,2007,"2007H1","2007Q2","200705",174,0,1,183,"UTF-8"
"Kristiansand","Commercial","Kristiansand","","Norway","Incoming","Non.Scheduled",2009-10-01,2009,"2009H2","2009Q4","200910",0,0,1,0,"UTF-8"
"Kristiansand","Commercial","Kristiansand","","Norway","Outgoing","Non.Scheduled",2009-10-01,2009,"2009H2","2009Q4","200910",0,0,1,0,"UTF-8"
"Kristiansand","Commercial","Kristiansand","","Norway","Incoming","Non.Scheduled",2007-05-01,2007,"2007H1","2007Q2","200705",171,0,1,183,"UTF-8"
"Kristiansund","Commercial","Kristiansund","","Norway","Incoming","Non.Scheduled",2012-04-01,2012,"2012H1","2012Q2","201204",0,0,1,0,"UTF-8"
"Krivoy Rog","Commercial","Krivoy Rog","","Ukraine","Incoming","Non.Scheduled",2008-07-01,2008,"2008H2","2008Q3","200807",0,0,1,0,"UTF-8"
"Krivoy Rog","Commercial","Krivoy Rog","","Ukraine","Outgoing","Non.Scheduled",2008-09-01,2008,"2008H2","2008Q3","200809",0,0,1,0,"UTF-8"
"Krivoy Rog","Commercial","Krivoy Rog","","Ukraine","Incoming","Non.Scheduled",2008-04-01,2008,"2008H1","2008Q2","200804",0,0,1,0,"UTF-8"
"Kuala Lumpur","Commercial","Kuala Lumpur","","Malaysia","Outgoing","Non.Scheduled",2007-01-01,2007,"2007H1","2007Q1","200701",0,0,1,189,"UTF-8"
"Kulob","Commercial","Kulob","","Tajikistan","Outgoing","Non.Scheduled",2010-07-01,2010,"2010H2","2010Q3","201007",0,0,1,140,"UTF-8"
"Kulob","Commercial","Kulob","","Tajikistan","Outgoing","Non.Scheduled",2010-08-01,2010,"2010H2","2010Q3","201008",0,0,1,140,"UTF-8"
"Kumamoto","Commercial","Kumamoto","Japán RJ","Japan","Incoming","Scheduled",2007-07-01,2007,"2007H2","2007Q3","200707",359,0,2,359,"UTF-8"
"Kuwait","Commercial","Kuwait","","Kuwait","Outgoing","Non.Scheduled",2008-10-01,2008,"2008H2","2008Q4","200810",0,0,6,1436,"UTF-8"
"Kuwait","Commercial","Kuwait","","Kuwait","Incoming","Non.Scheduled",2008-05-01,2008,"2008H1","2008Q2","200805",0,0,14,0,"UTF-8"
"Kuwait","Commercial","Kuwait","","Kuwait","Outgoing","Non.Scheduled",2008-06-01,2008,"2008H1","2008Q2","200806",0,0,6,0,"UTF-8"
"Kuwait","Commercial","Kuwait","","Kuwait","Outgoing","Non.Scheduled",2008-09-01,2008,"2008H2","2008Q3","200809",0,0,6,0,"UTF-8"
"Kuwait","Commercial","Kuwait","","Kuwait","Incoming","Non.Scheduled",2008-10-01,2008,"2008H2","2008Q4","200810",0,0,7,1647,"UTF-8"
"Kuwait","Commercial","Kuwait","","Kuwait","Outgoing","Non.Scheduled",2008-11-01,2008,"2008H2","2008Q4","200811",0,0,6,0,"UTF-8"
"Kuwait","Commercial","Kuwait","","Kuwait","Incoming","Non.Scheduled",2008-06-01,2008,"2008H1","2008Q2","200806",0,0,9,0,"UTF-8"
"Kuwait","Commercial","Kuwait","","Kuwait","Incoming","Non.Scheduled",2008-08-01,2008,"2008H2","2008Q3","200808",0,0,7,0,"UTF-8"
"Kuwait","Commercial","Kuwait","","Kuwait","Outgoing","Non.Scheduled",2008-07-01,2008,"2008H2","2008Q3","200807",0,0,13,0,"UTF-8"
"Kuwait","Commercial","Kuwait","","Kuwait","Incoming","Non.Scheduled",2010-04-01,2010,"2010H1","2010Q2","201004",0,0,1,0,"UTF-8"
"Kuwait","Commercial","Kuwait","","Kuwait","Outgoing","Non.Scheduled",2008-05-01,2008,"2008H1","2008Q2","200805",0,0,12,0,"UTF-8"
"Kuwait","Commercial","Kuwait","","Kuwait","Outgoing","Non.Scheduled",2008-12-01,2008,"2008H2","2008Q4","200812",0,0,4,0,"UTF-8"
"Kuwait","Commercial","Kuwait","","Kuwait","Incoming","Non.Scheduled",2008-09-01,2008,"2008H2","2008Q3","200809",0,0,6,0,"UTF-8"
"Kuwait","Commercial","Kuwait","","Kuwait","Incoming","Non.Scheduled",2008-07-01,2008,"2008H2","2008Q3","200807",0,0,10,0,"UTF-8"
"Kuwait","Commercial","Kuwait","","Kuwait","Incoming","Non.Scheduled",2008-11-01,2008,"2008H2","2008Q4","200811",0,0,8,0,"UTF-8"
"Kuwait","Commercial","Kuwait","","Kuwait","Incoming","Non.Scheduled",2008-12-01,2008,"2008H2","2008Q4","200812",0,0,2,0,"UTF-8"
"Kuwait","Commercial","Kuwait","","Kuwait","Outgoing","Non.Scheduled",2008-08-01,2008,"2008H2","2008Q3","200808",0,0,7,0,"UTF-8"
"Kuwait","Commercial","Kuwait","","Kuwait","Outgoing","Non.Scheduled",2010-06-01,2010,"2010H1","2010Q2","201006",0,0,1,189,"UTF-8"
"La Ceiba/Golosen Int. Airport","Commercial","La Ceiba","","Honduras","Incoming","Non.Scheduled",2011-04-01,2011,"2011H1","2011Q2","201104",277,0,1,300,"UTF-8"
"La Ceiba/Golosen Int. Airport","Commercial","La Ceiba","","Honduras","Incoming","Non.Scheduled",2011-03-01,2011,"2011H1","2011Q1","201103",0,0,1,309,"UTF-8"
"Lahr","Commercial","Lahr","Németország ED","Germany","Incoming","Non.Scheduled",2010-03-01,2010,"2010H1","2010Q1","201003",0,0,3,0,"UTF-8"
"Lahr","Commercial","Lahr","Németország ED","Germany","Outgoing","Non.Scheduled",2010-03-01,2010,"2010H1","2010Q1","201003",0,1060,10,0,"UTF-8"
"Lahr","Commercial","Lahr","Németország ED","Germany","Incoming","Non.Scheduled",2011-04-01,2011,"2011H1","2011Q2","201104",0,0,1,0,"UTF-8"
"Lahr","Commercial","Lahr","Németország ED","Germany","Outgoing","Non.Scheduled",2011-04-01,2011,"2011H1","2011Q2","201104",0,0,2,0,"UTF-8"
"Lahr","Commercial","Lahr","Németország ED","Germany","Outgoing","Non.Scheduled",2010-04-01,2010,"2010H1","2010Q2","201004",0,1025,1,0,"UTF-8"
"Lamezia-Terme","Commercial","Lamezia-Terme","","Italy","Incoming","Non.Scheduled",2010-05-01,2010,"2010H1","2010Q2","201005",0,0,1,164,"UTF-8"
"Lamezia-Terme","Commercial","Lamezia-Terme","","Italy","Incoming","Non.Scheduled",2008-05-01,2008,"2008H1","2008Q2","200805",0,0,1,167,"UTF-8"
"Lamezia-Terme","Commercial","Lamezia-Terme","","Italy","Outgoing","Non.Scheduled",2010-05-01,2010,"2010H1","2010Q2","201005",123,0,1,164,"UTF-8"
"Lamezia-Terme","Commercial","Lamezia-Terme","","Italy","Incoming","Non.Scheduled",2010-04-01,2010,"2010H1","2010Q2","201004",123,0,1,147,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Outgoing","Non.Scheduled",2011-09-01,2011,"2011H2","2011Q3","201109",42,0,1,189,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Outgoing","Non.Scheduled",2011-02-01,2011,"2011H1","2011Q1","201102",294,2168,2,360,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Outgoing","Non.Scheduled",2007-06-01,2007,"2007H1","2007Q2","200706",846,0,6,1134,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Outgoing","Non.Scheduled",2008-01-01,2008,"2008H1","2008Q1","200801",67,0,1,183,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Outgoing","Non.Scheduled",2008-07-01,2008,"2008H2","2008Q3","200807",898,0,6,1134,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Outgoing","Non.Scheduled",2009-07-01,2009,"2009H2","2009Q3","200907",559,0,5,945,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Outgoing","Non.Scheduled",2010-12-01,2010,"2010H2","2010Q4","201012",0,0,1,0,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Outgoing","Non.Scheduled",2010-03-01,2010,"2010H1","2010Q1","201003",165,0,2,340,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Non.Scheduled",2012-03-01,2012,"2012H1","2012Q1","201203",200,0,2,380,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Non.Scheduled",2011-03-01,2011,"2011H1","2011Q1","201103",169,0,2,380,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Non.Scheduled",2007-08-01,2007,"2007H2","2007Q3","200708",1141,0,8,1512,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Non.Scheduled",2008-07-01,2008,"2008H2","2008Q3","200807",743,0,5,945,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Outgoing","Scheduled",2012-05-01,2012,"2012H1","2012Q2","201205",1363,0,9,1620,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Outgoing","Scheduled",2007-03-01,2007,"2007H1","2007Q1","200703",1440,0,18,2440,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Outgoing","Scheduled",2008-03-01,2008,"2008H1","2008Q1","200803",1477,0,17,2232,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Outgoing","Scheduled",2008-05-01,2008,"2008H1","2008Q2","200805",1613,0,23,3180,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Outgoing","Scheduled",2009-07-01,2009,"2009H2","2009Q3","200907",3080,0,31,3995,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Outgoing","Scheduled",2009-08-01,2009,"2009H2","2009Q3","200908",3972,0,31,4459,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Outgoing","Scheduled",2010-08-01,2010,"2010H2","2010Q3","201008",4287,0,35,5002,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Scheduled",2012-01-01,2012,"2012H1","2012Q1","201201",1949,30225,17,2480,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Scheduled",2011-07-01,2011,"2011H2","2011Q3","201107",4705,33019,40,5738,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Scheduled",2011-01-01,2011,"2011H1","2011Q1","201101",1600,26281,17,2328,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Scheduled",2011-06-01,2011,"2011H1","2011Q2","201106",3149,39267,36,4730,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Scheduled",2007-01-01,2007,"2007H1","2007Q1","200701",1562,0,18,2650,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Scheduled",2008-04-01,2008,"2008H1","2008Q2","200804",1218,0,21,2953,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Scheduled",2007-12-01,2007,"2007H2","2007Q4","200712",1605,0,18,2757,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Scheduled",2008-10-01,2008,"2008H2","2008Q4","200810",3608,0,33,4374,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Scheduled",2009-03-01,2009,"2009H1","2009Q1","200903",1314,0,18,2212,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Scheduled",2009-09-01,2009,"2009H2","2009Q3","200909",3429,0,30,4236,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Scheduled",2009-11-01,2009,"2009H2","2009Q4","200911",2028,0,17,2498,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Scheduled",2009-08-01,2009,"2009H2","2009Q3","200908",4276,0,31,4405,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Scheduled",2010-06-01,2010,"2010H1","2010Q2","201006",2947,0,34,3981,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Scheduled",2010-03-01,2010,"2010H1","2010Q1","201003",1853,0,19,2569,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Outgoing","Non.Scheduled",2009-06-01,2009,"2009H1","2009Q2","200906",395,0,3,567,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Non.Scheduled",2012-05-01,2012,"2012H1","2012Q2","201205",0,2800,1,0,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Non.Scheduled",2007-01-01,2007,"2007H1","2007Q1","200701",184,0,1,189,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Non.Scheduled",2007-10-01,2007,"2007H2","2007Q4","200710",191,0,1,191,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Non.Scheduled",2008-09-01,2008,"2008H2","2008Q3","200809",903,0,7,1291,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Non.Scheduled",2009-07-01,2009,"2009H2","2009Q3","200907",588,0,6,1113,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Outgoing","Scheduled",2008-09-01,2008,"2008H2","2008Q3","200809",2679,0,32,3933,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Outgoing","Scheduled",2008-07-01,2008,"2008H2","2008Q3","200807",3342,0,31,4852,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Outgoing","Scheduled",2008-10-01,2008,"2008H2","2008Q4","200810",3486,0,33,4435,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Outgoing","Scheduled",2009-03-01,2009,"2009H1","2009Q1","200903",1323,0,19,2333,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Outgoing","Scheduled",2009-05-01,2009,"2009H1","2009Q2","200905",2578,0,36,4317,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Outgoing","Scheduled",2010-10-01,2010,"2010H2","2010Q4","201010",4734,0,35,5645,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Scheduled",2012-02-01,2012,"2012H1","2012Q1","201202",199,4252,2,336,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Scheduled",2011-03-01,2011,"2011H1","2011Q1","201103",2342,34388,19,3172,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Scheduled",2007-05-01,2007,"2007H1","2007Q2","200705",1483,0,18,2434,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Scheduled",2007-10-01,2007,"2007H2","2007Q4","200710",2742,0,26,3652,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Scheduled",2008-08-01,2008,"2008H2","2008Q3","200808",4419,0,31,4654,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Scheduled",2009-07-01,2009,"2009H2","2009Q3","200907",2912,0,30,3862,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Outgoing","Non.Scheduled",2012-03-01,2012,"2012H1","2012Q1","201203",200,0,2,380,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Outgoing","Non.Scheduled",2008-02-01,2008,"2008H1","2008Q1","200802",81,0,1,152,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Non.Scheduled",2007-06-01,2007,"2007H1","2007Q2","200706",515,11370,7,1134,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Non.Scheduled",2008-06-01,2008,"2008H1","2008Q2","200806",297,0,3,567,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Non.Scheduled",2009-06-01,2009,"2009H1","2009Q2","200906",231,0,3,567,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Non.Scheduled",2009-09-01,2009,"2009H2","2009Q3","200909",695,0,7,1299,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Non.Scheduled",2010-07-01,2010,"2010H2","2010Q3","201007",642,0,4,756,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Outgoing","Scheduled",2011-04-01,2011,"2011H1","2011Q2","201104",3777,16737,30,4597,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Outgoing","Scheduled",2007-06-01,2007,"2007H1","2007Q2","200706",2136,0,27,3709,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Outgoing","Scheduled",2009-10-01,2009,"2009H2","2009Q4","200910",3913,0,31,5251,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Outgoing","Scheduled",2010-11-01,2010,"2010H2","2010Q4","201011",1488,0,16,2500,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Outgoing","Scheduled",2009-11-01,2009,"2009H2","2009Q4","200911",1433,0,17,2498,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Scheduled",2012-04-01,2012,"2012H1","2012Q2","201204",812,0,8,1440,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Scheduled",2011-12-01,2011,"2011H2","2011Q4","201112",2058,34155,17,2562,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Scheduled",2011-02-01,2011,"2011H1","2011Q1","201102",1610,32807,16,2408,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Scheduled",2007-02-01,2007,"2007H1","2007Q1","200702",1347,0,16,2287,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Scheduled",2007-03-01,2007,"2007H1","2007Q1","200703",1289,0,18,2440,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Scheduled",2008-07-01,2008,"2008H2","2008Q3","200807",3373,0,31,4814,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Scheduled",2009-05-01,2009,"2009H1","2009Q2","200905",2458,0,36,4376,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Scheduled",2009-12-01,2009,"2009H2","2009Q4","200912",1751,0,16,2314,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Incoming","Scheduled",2010-01-01,2010,"2010H1","2010Q1","201001",1591,0,17,2174,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Outgoing","Non.Scheduled",2007-10-01,2007,"2007H2","2007Q4","200710",0,0,1,189,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Outgoing","Non.Scheduled",2008-06-01,2008,"2008H1","2008Q2","200806",499,0,3,567,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Outgoing","Non.Scheduled",2009-03-01,2009,"2009H1","2009Q1","200903",174,0,2,422,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Outgoing","Non.Scheduled",2009-09-01,2009,"2009H2","2009Q3","200909",646,0,6,1110,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Outgoing","Scheduled",2012-06-01,2012,"2012H1","2012Q2","201206",1268,0,8,1440,"UTF-8"
"Larnaca","Commercial","Larnaca","","Cyprus","Outgoing","Scheduled",2012-04-01,2012,"2012H1","2012Q2","201204",1171,0,8,1440,"UTF-8"
